item_id_a,item_id_b
1925559,94673
1937594,1086204
1917464,105730
2077375,101574
356423,1087439
1919068,100087
1939581,102227
1941160,101740
2069469,98021
2102927,93097
1943205,99075
284843,97922
1917581,93573
2674849,94069
1943215,2683624
2678842,954549
1932974,100401
2052004,98034
2077381,954635
1925342,93987
1920544,1087101
1939185,2682559
1927551,96971
2069614,103869
2081736,96772
1938189,95730
1938191,103280
1931860,103129
2052603,102228
2069822,96732
2055649,1092005
1929982,103750
2052622,103911
1938141,104400
2070243,93321
374218,98469
2194671,103756
2054715,98097
1917241,953223
1924372,103153
2052853,98716
1927293,105277
1939221,97244
1926471,102125
1926460,96571
1923249,953947
599616,102434
1943356,100871
1921308,951940
1921267,101916
1941486,102774
1927119,1090385
1938538,104667
1928994,96036
1934462,105905
1916189,105654
1917243,105517
1929741,953894
2124824,99810
1926823,954888
1934974,1870832
2069380,104638
2052869,99473
1933453,95577
1918533,2682291
2068801,2682560
2273826,2139917
2077311,101293
2273205,2139915
2383521,103689
1929315,956832
1916188,101357
284559,96931
1931746,98532
2067961,98873
2051472,1089271
1922089,87477
1945768,101119
2065588,1952590
1928285,104618
1943293,104061
2054527,102325
2050995,1090929
1933459,103785
1929647,95484
1950832,99370
1929605,103298
2065578,103610
2066469,100732
1939191,100072
1945491,98898
1927292,98166
1945489,98903
375978,98884
1915463,98481
2790658,100451
2199192,1094213
2053404,97016
2200886,1091940
2068828,105211
2068807,952480
2114776,101194
2071009,952636
2071034,96422
2069314,96110
2069983,1895154
2200144,2136692
2087375,1090515
2087418,100937
2069534,958123
2051511,2038151
2104033,113245
1912824,1090633
1912447,1726439
2071637,100911
2070620,97624
2115635,97200
2194126,97994
2052158,96417
2076963,1086252
1949336,98035
2194144,103378
2082163,99384
2197652,101451
2087730,1090876
2194141,97996
2196791,1719498
2069357,96575
2071069,102366
2071163,100438
2199958,1084715
2065017,99813
2065018,99047
2202157,1089577
1923768,958162
1914600,952636
2103247,953288
1949937,1089571
2052892,98466
1944700,101442
2074676,100198
2196150,103539
2089028,97015
1949504,103279
2054585,96775
1943320,1952594
2065634,98103
2194287,2137895
2196678,1086918
2194337,1086935
2055976,103474
2055985,958164
1951556,103728
1950118,95617
2054358,103119
2054368,104226
1949812,95980
2194434,1084601
1949386,104451
2198851,2012728
1951965,953624
2194392,2137873
1949860,97673
1946978,98047
2053086,97304
2053125,102612
2051885,951909
2104573,1083209
2199183,952502
2052673,953947
1950025,102045
1951547,97009
1952152,98466
2051984,101421
2194252,1086984
2199236,2137855
2194438,1087051
2194358,1087238
1926156,98172
1926153,101987
1926142,100139
2199154,951709
1951645,104396
1949509,95521
2054578,1090625
1915188,103111
2089433,105675
361434,953212
2071697,953202
2090200,99646
2054025,953705
2054519,103496
2054925,105887
2083249,104061
2081875,1084114
1949320,102395
2090220,97165
2199122,953213
2086724,93632
2053609,105992
2082656,952589
2054063,1083381
1951533,101557
1949296,102527
2056347,102622
2082665,99461
2065547,104593
2054090,95616
2072022,95440
1951043,104407
2054026,105531
2088778,97011
2089209,95895
1949651,103888
2065100,104053
1949241,102189
1930576,102945
1926434,99370
2199451,2026619
1951064,102058
1949421,1084085
2199452,2026619
2090078,102531
1917702,92196
2082221,96904
1949855,98907
1949802,98902
1949073,98737
1950969,953894
2055994,100816
1950673,952215
2054389,101754
283181,105850
1920701,1855941
1950147,102127
2052696,102078
1951040,104501
1915184,95510
1942048,958088
1930045,102969
1949047,95834
2106018,103337
2083567,103356
2069233,95990
1950647,1087551
2052874,95537
2104572,1888795
1944899,101099
1923816,104585
1925000,952542
1917400,103784
1930556,98044
2269593,951713
2054493,99938
1914871,95363
1932569,97249
1913351,1725341
1930910,91764
1944932,99586
2387910,952357
2386719,105983
2052166,96417
1932607,101604
1923114,2026619
1949338,952653
1919703,954042
2086725,2021655
2196421,100569
1944937,2683897
2200705,94604
1937854,2125185
1915190,103240
1924840,96775
1944914,2683900
599632,96600
2052717,1717962
1928676,95774
1931184,95547
2068898,93537
2052724,1088069
364169,952684
1912412,2014970
1927100,102880
1928901,95473
2068802,2682557
2054471,103223
2068830,103808
2052132,102800
1921374,1719991
2069499,92152
2069338,101881
2065662,98350
2068875,102455
1930643,99458
2069354,99076
1926076,94348
2056018,100731
1943138,95604
1918917,952717
1930290,100637
1940234,92414
2391528,103932
1945568,2137853
1918948,102127
1930441,93458
1946441,102344
1929733,97347
1931209,93311
1925685,104632
1940233,92413
1940067,1722465
1946806,93768
1927543,95059
1931899,98619
1918787,104523
1944841,2682579
1913070,100427
1924530,99214
1946821,95246
1948329,91872
2054260,2045630
1923836,1090276
1948045,94797
1920298,953972
1918916,952379
1949459,102806
1946811,93768
373239,1086840
1929597,97430
2066266,98459
1921275,97900
1914643,953476
2054223,94013
2069103,1091484
1927231,96696
1912355,102950
2054714,92908
1944887,96770
1930940,105619
2054746,97771
2068971,105110
2067400,97151
2203708,1087220
2068962,97331
1913007,102562
1937752,94249
1915438,104200
1917946,102632
1942412,103187
1946165,954910
1924601,952236
284536,105944
2052808,93398
1941917,104374
2203723,100103
2111987,92242
1925346,105498
1927065,87911
1921528,953722
1928446,95533
1922003,1087827
1930240,103206
1933493,100468
1943135,98644
2131832,952211
1920796,105461
1932566,103396
1915430,1090108
1952033,99613
1939146,101011
1929325,951858
1918794,100301
1923757,95519
1930031,93297
1931568,100190
1920590,99721
1918793,100232
2220079,1087287
1939575,102406
1933484,952989
1933465,958157
2258069,1089488
1929194,97353
2124708,104956
1930258,91798
1919078,94167
2054228,93553
1924562,96173
1925676,103696
1920214,1090472
1919077,94739
1941705,92625
1923112,95748
2056056,960061
2068147,91854
1929450,92776
1939605,95551
2068264,106000
1943395,103141
1940119,101088
1924341,101353
1927566,93495
1917613,104553
2068148,93164
2252265,1087658
2258690,96625
2393222,2685797
1929660,1090386
2052699,91330
2052659,1083238
2077121,93881
1944722,104279
1937840,954447
1925551,94921
2068565,93750
1925526,954132
1929212,1100246
2194500,2141282
2068678,954533
2076827,2683842
1947358,954350
2053598,93801
2068329,95007
1945759,97789
2066456,955217
1914477,2682168
2194511,1725314
2196642,94112
1941141,96451
2052688,91372
1926824,92655
2052401,91435
1930439,95118
1922196,95103
1937842,94747
2052345,1084680
2077129,95339
1934428,97376
2052390,1083162
1933894,2682625
2262399,92260
1926821,954904
2066238,101688
283420,1090649
2260586,90537
1916190,101692
1923472,105345
2067747,104530
1938272,96092
2203514,105581
1927031,93173
1926822,954904
1931691,1703575
1921390,103274
2103072,952081
2391637,2026640
2266539,90689
2268639,89363
2266543,90403
2266700,2684231
2260628,955406
2260856,955652
2260632,90931
2755591,1091252
2272627,1083713
2082424,91172
2260643,89462
2260816,90470
2082415,90483
2260817,2684174
2272640,2684580
2260650,89323
2260820,89286
2272641,90990
2272655,89357
2082721,90742
2266588,2684200
2268643,89530
2272697,90688
2266601,90496
2260830,89336
2260327,89525
2266607,955497
2266614,955652
2264240,89704
2272764,90505
2260833,89198
2088357,90585
2266633,2684229
2260838,91022
2260737,2684437
2260852,89681
2260883,2684326
2262964,89745
2088083,90566
2260885,89829
2092730,955627
2260619,91088
1929546,95612
2086735,91250
1941964,97268
2078151,98446
2080756,1089583
1938134,953344
2051260,1084665
2068316,98256
2071615,98581
2077808,1086847
1921395,1091488
1923557,1722472
2077867,1088992
2066063,87932
2260854,89262
2266536,2684046
2266696,90615
2260322,89254
2755588,90782
2260323,89312
2266704,90884
2087041,89768
2266706,90568
2266709,89364
2266710,90827
2260813,89276
2266714,90524
361786,952599
2260827,91234
2268647,91021
2266725,89470
2266737,89206
2087037,2684207
284726,2684424
2065040,97270
2260732,90819
2266752,90931
2266754,90931
2266753,90307
2266684,89757
2260785,89832
2052668,103705
2052507,100282
2052513,97132
2066674,92698
1931974,103655
1924810,102155
363851,102701
2071206,951886
1924805,102162
1925370,102698
2071195,1089585
1929522,103773
1923803,1091704
1919098,951905
2197700,2682298
1923804,97702
1923791,953864
600044,953856
370444,95602
1946950,1723403
1913072,98690
1942002,952521
1941768,953930
2054356,103038
1941753,952946
2054332,104332
2052561,101415
2069122,953209
600358,98490
1915181,102999
2076767,1089574
1931970,952255
1923478,1092033
1923766,97668
2052683,952226
1916435,952306
1937781,1090058
2105343,96164
2077796,953530
2087402,1087191
368886,951713
368349,97947
362202,105104
2105891,105435
2104595,951866
2089025,97015
2087058,1091439
2105959,1088471
371550,102137
367336,104536
2105403,105713
367754,952652
366211,99490
371315,1882673
373719,94877
372923,105411
371103,103808
1911090,1091944
364547,98921
375892,102297
365684,102849
371889,95566
369919,102125
1914868,95702
2056241,96468
2056404,105813
364916,97409
373759,98758
372049,105536
1914867,1087424
2110178,954521
1944399,1726420
2110339,953004
2110397,99881
1912809,1726405
1912982,105070
1914601,2683644
1914666,109484
1914890,953518
2110782,97991
2110315,958137
1918556,1084491
1918844,105426
1919636,954653
2111589,954923
1920183,952395
1920321,101329
2082692,101443
2111661,97975
2081869,105563
1921405,104318
2111970,1084115
1935440,1868789
2056051,97241
2671205,952953
2112023,1726430
1924182,1858707
1924960,105031
1925271,105244
2112613,952689
1926073,954324
2112721,101851
2113178,91372
375201,952994
1927192,1726436
1927199,1726441
2119352,1089578
1928101,953310
1930167,1703495
2115252,100651
1931706,93151
1931848,96586
1932971,104990
2116021,1084665
1933737,1083135
2116039,101905
2116040,953002
2116317,951757
2116508,101686
2117112,1170904
2117115,98832
2117437,1089312
2117944,1091945
1940387,1726393
1940394,1090927
1927196,1726441
2118647,98793
2118793,100378
2119327,1087665
2118711,97655
2119575,97039
1945733,954334
1943351,99342
2119958,99877
1944401,1087178
1944402,1087168
1944709,2683590
2120197,101905
2120244,104593
2120254,96794
1921367,104424
1944987,99878
2120462,953258
2120463,94863
2120601,104028
1949247,101798
1949650,102732
2121089,951785
1949901,103900
1950514,105461
1950798,98172
2122194,106788
2122537,1090631
2123134,105568
2197717,101586
2671207,2683888
2671249,1089569
2671275,98490
2671289,105152
2070830,958496
2671349,1953524
1922211,94091
2066625,1892971
2117884,101104
2105931,93307
2081421,1084637
2387831,1854356
2071699,952615
2386760,105983
2112700,1883975
2067113,2017813
2118767,2683621
2051306,953831
2197732,101585
2258495,94456
2054614,952589
2051994,2028211
2258918,1100462
2258920,1100458
2671352,1089596
2055715,105675
2387360,1089477
2055869,952990
2201417,1089577
2065175,1091739
2127454,2008102
2127500,103158
2069955,95286
2055549,952669
2068328,94992
2065424,958976
2065704,2012715
2065734,1084594
2066023,105425
2066465,1888795
2066532,955179
2067138,2137876
2067326,102846
2067930,97626
2067813,96792
2067818,104664
2067955,97626
2068127,105227
2068186,93827
2068726,92880
2054690,1086001
2065615,951974
2065127,105697
372403,100139
2053480,2012709
2070632,953162
2070696,93241
2055571,953155
2071031,958162
2071054,99566
2071879,103129
2111127,96629
2074708,952318
2074757,1090307
2074833,1090221
2056492,96331
2076987,2021670
2077233,951688
2071351,97817
2071925,2031060
2065478,99038
2104055,2014956
2075051,2685838
2067325,100848
2103279,101478
2069295,100377
2054634,105152
2086691,97506
2070718,958173
2202037,2683639
2272406,93944
2132917,92344
2197753,93770
2077453,1087203
2077597,104926
2053222,97280
2077897,97953
2055929,102366
2078160,104342
2078119,95727
2082075,105257
2082178,952257
2082123,103444
2082430,89520
2127470,93665
2081518,1090539
1916704,1703513
2273360,91812
367175,1087418
2272405,93579
2087974,1090063
2081935,102318
2087733,97846
2088506,103635
2090024,1090429
2071133,1087811
2088502,1870827
2087391,100307
599641,98466
600344,1086294
600244,97317
2054624,95460
2127484,1726455
1924396,102185
2090221,1083381
2069612,953199
1945480,98581
2258004,1089270
2093076,101794
2093329,956834
2092751,101724
2387063,97702
2270601,105838
2270624,98725
2077748,1085978
584366,100913
2116017,93563
2103272,1952590
2104737,100276
2393306,94950
2102914,95732
2393316,94901
2124812,1092034
2393317,94881
283338,104416
2393341,1726440
369945,1086952
2198825,952980
2074764,1726389
2093992,105893
2093994,105923
2119325,97538
2052660,1087809
2088463,96155
2054308,102263
2104678,105746
2122356,1087545
2082854,91973
2052373,1086256
2114770,1089310
2065773,953371
2104646,1086961
2090039,1091932
2082434,91138
2107271,95494
2387915,105420
2092754,953103
2267638,951873
2111225,1726387
2105285,1726416
2089801,98665
2112157,99689
2090205,1090619
2112480,102057
2112701,1089603
2114699,99083
2114724,1087662
2115309,104447
2116426,958194
2117424,953857
2116399,104211
2116434,97037
2118769,93234
2118794,1091940
2118823,1084145
2119321,104022
2118796,99595
2121489,102849
2122283,98266
2122384,1884949
2122511,102873
2119662,97932
2123513,97226
2123551,1882660
2124617,99020
2082090,1087774
2053436,1087076
1949748,1895463
2112625,95732
2117175,104959
2116007,952394
2052363,1087350
2051987,1086230
2104713,93042
2065408,1091998
2194515,952281
2105404,103445
2066953,1089331
2087892,103920
1926868,87921
2270666,95071
2067515,93535
2747842,1090403
2266530,2684581
2266535,2684048
1927877,954683
2272679,90557
2382612,89628
379258,958601
2272772,958244
2270726,958297
2266642,1089769
2074573,958577
2270744,958677
2266699,89963
2393246,95449
379211,103073
379345,100263
284392,104990
2198091,2682306
379161,1088471
584414,99204
379427,1172347
1911252,99477
2194235,96771
2194363,2012710
584463,97062
283225,93291
369336,104964
599750,95270
907092,958590
2078139,2136577
2090315,87685
2092865,1090511
2092969,2037287
2119509,952849
2119945,104374
2127740,2136688
361539,2136667
371945,104901
373953,100131
374701,105814
383325,101794
600203,952669
600251,99419
283512,1333694
2052327,1084637
2074951,101376
2074933,105707
2077650,1084354
2076930,1087112
2077646,1726440
2104586,1087447
2117421,99076
2124594,100816
363664,105437
371306,95529
371833,1092149
374055,104561
379485,1088471
600417,97577
1927258,1087141
1948321,96291
2115177,952357
2122291,105696
2127489,1087333
2127678,957079
2132361,104937
379218,100678
284087,90922
364736,105033
370638,97331
373615,1083443
379310,958592
386076,97125
600263,100229
600460,104563
1932546,2159259
957621,104991
1910952,100323
2671173,1089650
1924126,98365
2052013,1086229
2052106,98240
2071404,96932
2074562,94062
2087028,955312
2103286,953245
2103186,99220
2114692,100932
2114126,101294
2117326,1091698
2117891,101039
2127754,1087002
1914674,96342
2262871,104452
1931896,1890180
362558,95923
375589,98388
376120,1089271
379328,1087798
2103285,953192
2071748,953245
2071372,953092
1928405,94018
1938794,956623
2052375,1084680
2053531,2012725
2054950,1089271
2054671,1086031
2056459,105409
2102806,98791
2107269,103600
2110143,1084457
2115269,1091940
2382431,99061
374509,96984
2671335,98477
283251,100337
363644,104667
367224,953607
2387075,952465
371993,104210
2671292,97238
375918,98341
584475,1090461
957693,956167
372418,100919
1939818,102592
1911032,98758
1921849,88852
2272506,98917
2253000,953476
1949126,103848
2260551,103964
2053106,2136692
2054742,103741
2071289,102089
2074815,105372
2074862,2038150
2076902,2015007
2083324,95451
2087040,90822
2269610,952133
2110289,105326
2116415,103620
2118357,1086019
2119574,953146
2266541,955620
2267483,2684609
2260832,90601
2257789,953534
2111144,1086223
2258131,92836
2219658,104532
2274416,2048701
2260251,1086574
363546,96577
373661,102463
374554,953405
599822,93712
600089,104317
600200,952669
2092764,100417
2240193,2130735
2202776,105097
2065777,102375
2200126,105996
1912020,1866136
1912635,1084594
1914859,953087
1943528,96674
1949757,102833
1949758,102825
2053329,2012603
2065698,1087366
2071992,102237
2127541,951910
2090076,97224
2093631,98186
2111161,1090518
2112004,90622
2113941,2137884
2118718,103815
2119443,953797
2119687,94013
